TIME_PERIOD,REF_AREA,Out_Degree_Centrality,Trend,Volatility,Express,Inexpress,True_Resilience
2022,BTN,0.2772277227722772,0.2605063280521935,0.016721394720083715,0.0641880557954566,-2.7459225532937186,2.7459225532937186
2023,BTN,0.2722772277227723,0.28967999349115914,0.01740276576838684,0.06007582905071407,-2.8121310517021616,2.8121310517021616
2024,BTN,0.3267326732673267,0.31994041952835955,0.006792253738967136,0.0212297456788359,-3.852304880057332,3.852304880057332
2005,BWA,0.8241206030150754,0.8098206698839951,0.014299933131080245,0.0176581478626974,-4.036501337365898,4.036501337365898
2006,BWA,0.78,0.7894649444591055,0.009464944459105507,0.011989062371338507,-4.423677108009747,4.423677108009747
2007,BWA,0.79,0.7713972083351887,0.01860279166481138,0.024115710380854874,-3.7248503019612023,3.7248503019612023
2008,BWA,0.7263681592039801,0.7563910596997603,0.030022900495780158,0.039692299519903586,-3.226572883369756,3.226572883369756
2009,BWA,0.7412935323383084,0.7481965434067062,0.006903011068397746,0.009226200159876165,-4.685599617776509,4.685599617776509
2010,BWA,0.7263681592039801,0.7457600402305875,0.019391881026607383,0.02600284271145911,-3.6495109552869147,3.6495109552869147
2011,BWA,0.7970297029702971,0.7469234491750221,0.050106253795275,0.06708351953686476,-2.701801968970794,2.701801968970794
2012,BWA,0.7227722772277227,0.7464259682793698,0.023653691051647052,0.03168926599133811,-3.4517457117727814,3.4517457117727814
2013,BWA,0.7524752475247525,0.747023796190235,0.005451451334517521,0.007297560482436452,-4.920078144459909,4.920078144459909
2014,BWA,0.7623762376237624,0.7476885409859578,0.01468769663780456,0.01964413767587807,-3.929925417807008,3.929925417807008
2015,BWA,0.7178217821782178,0.748264042958402,0.030442260780184194,0.040683848257394566,-3.2018995345345957,3.2018995345345957
2016,BWA,0.7425742574257426,0.7509441738614798,0.008369916435737257,0.011145857078426689,-4.496597697184909,4.496597697184909
2017,BWA,0.7772277227722773,0.7530520437242743,0.024175679048002996,0.032103596623203355,-3.4387560621133484,3.4387560621133484
2018,BWA,0.7673267326732673,0.7505715759461506,0.016755156727116693,0.02232319643332561,-3.802084146895343,3.802084146895343
2019,BWA,0.7524752475247525,0.743354802574155,0.009120444950597495,0.012269302517471346,-4.400573365512608,4.400573365512608
2020,BWA,0.7128712871287128,0.733934580731672,0.02106329360295911,0.028699143160635314,-3.550853168053556,3.550853168053556
2021,BWA,0.7178217821782178,0.7263030387341818,0.00848125655596399,0.011677297358889376,-4.450023086275818,4.450023086275818
2022,BWA,0.7227722772277227,0.7210821779206911,0.0016900993070316783,0.0023438373028511674,-6.055539259938092,6.055539259938092
2023,BWA,0.7128712871287128,0.717536998581252,0.004665711452539134,0.006502398429299673,-5.035430403434415,5.035430403434415
2024,BWA,0.7227722772277227,0.7152029168950419,0.007569360332680852,0.010583514347987032,-4.5483632566016805,4.5483632566016805
2005,CAF,0.3065326633165829,0.30814815593475825,0.0016154926181753404,0.005242584085161216,-5.250750028743018,5.250750028743018
2006,CAF,0.3,0.3076269852834759,0.0076269852834758844,0.024792965664074226,-3.697154975415321,3.697154975415321
2007,CAF,0.325,0.3068473358132854,0.01815266418671463,0.05915861755358504,-2.8275161057719105,2.8275161057719105
2008,CAF,0.3134328358208955,0.3043304110599226,0.009102424760972894,0.029909678527594234,-3.509539720954191,3.509539720954191
2009,CAF,0.2885572139303483,0.3015018408289976,0.012944626898649336,0.04293382376391898,-3.148072039584432,3.148072039584432
2010,CAF,0.3034825870646766,0.3012436428878762,0.002238944176800428,0.007432336680491446,-4.901780438893946,4.901780438893946
2011,CAF,0.3019801980198019,0.3043666947001405,0.002386496680338579,0.007840860126597411,-4.848279211716183,4.848279211716183
2012,CAF,0.3019801980198019,0.3120401047976606,0.010059906777858674,0.032239146901908405,-3.4345428048432836,3.4345428048432836
2013,CAF,0.3069306930693069,0.32505114224345233,0.018120449174145403,0.055746455924076704,-2.886923503332004,2.886923503332004
2014,CAF,0.3514851485148514,0.3425774910160742,0.0089076574987772,0.02600187616634521,-3.649548125296285,3.649548125296285
2015,CAF,0.3663366336633663,0.3608975632262216,0.0054390704371447,0.015070953620530058,-4.194919638346995,4.194919638346995
2016,CAF,0.3613861386138614,0.377714996184394,0.01632885757053265,0.04323063086052634,-3.1411828558111594,3.1411828558111594
2017,CAF,0.4158415841584158,0.39160367847103444,0.024237905687381378,0.06189396836621945,-2.7823163890863127,2.7823163890863127
2018,CAF,0.4405940594059406,0.3985248814553006,0.042069177950640024,0.10556223690981412,-2.2484451036468758,2.2484451036468758
2019,CAF,0.3762376237623762,0.3983179414163313,0.022080317653955128,0.055433901810805604,-2.8925458870085006,2.8925458870085006
2020,CAF,0.400990099009901,0.3975532631053679,0.0034368359045330865,0.008644969676986865,-4.750661999915312,4.750661999915312
2021,CAF,0.3712871287128713,0.39926840044901885,0.02798127173614756,0.07008135806560126,-2.658084184723724,2.658084184723724
2022,CAF,0.3910891089108911,0.4070508011186177,0.015961692207726585,0.0392130224627054,-3.238720880265452,3.238720880265452
2023,CAF,0.4306930693069307,0.42001090930771445,0.010682159999216234,0.02543305367192288,-3.6716663071427136,3.6716663071427136
2024,CAF,0.4455445544554455,0.43470529845662287,0.010839255998822628,0.024934722528817357,-3.6914538639122894,3.6914538639122894
2005,CAN,0.984924623115578,0.9855503983003783,0.0006257751848002258,0.0006349499588041368,-7.360390678845246,7.360390678845246
2006,CAN,0.99,0.9862057474481788,0.003794252551821198,0.003847323503882308,-5.560117679056931,5.560117679056931
2007,CAN,0.98,0.9867609725664115,0.006760972566411505,0.006851682174688434,-4.983115144998291,4.983115144998291
2008,CAN,0.990049751243781,0.9877230300337996,0.0023267212099814527,0.002355641348062759,-6.0505178311957595,6.0505178311957595
2009,CAN,0.990049751243781,0.9885171206184405,0.0015326306253404809,0.001550434072787358,-6.4685755675424135,6.4685755675424135
2010,CAN,0.990049751243781,0.9889407204820294,0.001109030761751617,0.0011214330027901505,-6.792256625839461,6.792256625839461
2011,CAN,0.99009900990099,0.989036526686316,0.0010624832146739482,0.0010742608447776032,-6.835192000531618,6.835192000531618
2012,CAN,0.9851485148514852,0.9890246812149298,0.0038761663634445664,0.003919180620126726,-5.5416175496783175,5.5416175496783175
2013,CAN,0.99009900990099,0.9892953233658481,0.0008036865351418454,0.0008123828306470591,-7.114308672843928,7.114308672843928
2014,CAN,0.99009900990099,0.9896184058188974,0.0004806040820926061,0.0004856458603302876,-7.627973885589911,7.627973885589911
2015,CAN,0.99009900990099,0.9898924710995268,0.00020653880146315196,0.00020864771426510416,-8.47008198702986,8.47008198702986
2016,CAN,0.99009900990099,0.9900929583863212,6.051514668814484e-06,6.112067172639423e-06,-11.853717614825477,11.853717614825477
2017,CAN,0.99009900990099,0.9902283530660989,0.0001293431651089305,0.00013061953306874936,-8.935595122513256,8.935595122513256
2018,CAN,0.99009900990099,0.9903081087680259,0.0002090988670359062,0.00021114526396843471,-8.458239310541392,8.458239310541392
2019,CAN,0.99009900990099,0.9903209842148515,0.000221974313861506,0.00022414380529106145,-8.398771225292464,8.398771225292464
2020,CAN,0.99009900990099,0.9902222823105983,0.00012327240960829933,0.00012448963410584317,-8.983287399569926,8.983287399569926
2021,CAN,0.99009900990099,0.9899317900690713,0.00016721983191869683,0.0001689205595741392,-8.680179526753816,8.680179526753816
2022,CAN,0.99009900990099,0.989349570918538,0.0007494389824519443,0.0007575067544186081,-7.184158854246835,7.184158854246835
2023,CAN,0.99009900990099,0.9884024434603731,0.0016965664406168868,0.0017164733371937534,-6.366901058184048,6.366901058184048
2024,CAN,0.9851485148514852,0.9871371365331433,0.0019886216816580315,0.0020145343621071066,-6.206870926627996,6.206870926627996
2005,CHE,0.984924623115578,0.9869619322152984,0.0020373090997203303,0.0020642225735570787,-6.182517274572517,6.182517274572517
2006,CHE,0.99,0.988263900348096,0.0017360996519040217,0.0017567166536109594,-6.343739668129693,6.343739668129693
2007,CHE,0.99,0.9892398990249384,0.0007601009750616283,0.0007683686998581792,-7.169940249708079,7.169940249708079
2008,CHE,0.990049751243781,0.9898417347341751,0.00020801650960589058,0.00021015128207516328,-8.462935704733642,8.462935704733642
2009,CHE,0.990049751243781,0.9901428301201657,9.307887638465573e-05,9.400550461326826e-05,-9.261575724744821,9.261575724744821
2010,CHE,0.990049751243781,0.9902498904688066,0.00020013922502559733,0.00020210981788732832,-8.501763750382185,8.501763750382185
2011,CHE,0.99009900990099,0.9902547284457734,0.00015571854478346747,0.00015725099846568887,-8.751328187540057,8.751328187540057
2012,CHE,0.99009900990099,0.990217134440737,0.00011812453974702208,0.00011929155297210388,-9.025592153807164,9.025592153807164
2013,CHE,0.99009900990099,0.990171983876203,7.297397521299764e-05,7.369828312787455e-05,-9.502053449652218,9.502053449652218
2014,CHE,0.99009900990099,0.9901352522483172,3.6242347327242186e-05,3.660343094031453e-05,-10.188415263318689,10.188415263318689
2015,CHE,0.99009900990099,0.9901112392171921,1.2229316202150287e-05,1.2351456803802273e-05,-11.223885055191273,11.223885055191273
2016,CHE,0.99009900990099,0.9900984456673684,5.642336216027388e-07,5.698762825775586e-07,-13.364513742615026,13.364513742615026
2017,CHE,0.99009900990099,0.9900934157927935,5.594108196449454e-06,5.650081201651166e-06,-11.92088149259645,11.92088149259645
2018,CHE,0.99009900990099,0.9900927840647956,6.225836194362344e-06,6.288134096687751e-06,-11.8292629985206,11.8292629985206
2019,CHE,0.99009900990099,0.9900940800120144,4.9298889756022035e-06,4.979212657793471e-06,-12.027221661246355,12.027221661246355
2020,CHE,0.99009900990099,0.9900958292968802,3.1806041097537374e-06,3.212420470463403e-06,-12.377473141879229,12.377473141879229
2021,CHE,0.99009900990099,0.9900973463640597,1.663536930318621e-06,1.6801751226055068e-06,-12.829628421320566,12.829628421320566
2022,CHE,0.99009900990099,0.9900984545548769,5.553461130958226e-07,5.608998888352897e-07,-13.370248051200388,13.370248051200388
2023,CHE,0.99009900990099,0.9900992433765643,2.3347557431829813e-07,2.3581027445498248e-07,-13.60378371034294,13.60378371034294
2024,CHE,0.99009900990099,0.9900998911917333,8.812907432709238e-07,8.901028584198294e-07,-13.178879307929217,13.178879307929217
2005,CHL,0.9447236180904522,0.9422260043674493,0.002497613723002945,0.0026507586411602855,-5.932532220920749,5.932532220920749
2006,CHL,0.94,0.9355540372904165,0.0044459627095834175,0.004752224385092673,-5.348932073314009,5.348932073314009
2007,CHL,0.935,0.9292816884090643,0.005718311590935721,0.0061534749498028994,-5.0905758276467745,5.0905758276467745
2008,CHL,0.9054726368159204,0.9245199299526063,0.01904729313668596,0.020602360770808244,-3.882301072279179,3.882301072279179
2009,CHL,0.9203980099502488,0.9232946640048061,0.0028966540545573016,0.003137301846837299,-5.764073438463272,5.764073438463272
2010,CHL,0.9303482587064676,0.9245842257475578,0.005764032958909815,0.0062341891613491435,-5.077546361681772,5.077546361681772
2011,CHL,0.9207920792079208,0.9269034857140267,0.006111406506105865,0.006593357992820613,-5.021540845114653,5.021540845114653
2012,CHL,0.9405940594059408,0.929689559710803,0.010904499695137737,0.011729183770257442,-4.44558994975086,4.44558994975086
2013,CHL,0.9356435643564356,0.9314017385035005,0.004241825852935088,0.004554238710946046,-5.391477343288595,5.391477343288595
2014,CHL,0.9207920792079208,0.932244032808954,0.011451953601033127,0.012284287373261194,-4.3993528810757345,4.3993528810757345
2015,CHL,0.9405940594059408,0.9330991454804689,0.007494913925471858,0.008032280344242087,-4.82416232332783,4.82416232332783
2016,CHL,0.9356435643564356,0.9330174667951855,0.002626097561250096,0.00281462850880001,-5.872569770979665,5.872569770979665
2017,CHL,0.9356435643564356,0.9322485732583192,0.0033949910981163622,0.0036417230291385335,-5.615023792081376,5.615023792081376
2018,CHL,0.9108910891089108,0.9314622169848865,0.020571127875975703,0.022084768980285413,-3.8128218154189035,3.8128218154189035
2019,CHL,0.9455445544554456,0.9318713486656025,0.013673205789843101,0.01467284707210122,-4.221688480435985,4.221688480435985
2020,CHL,0.9405940594059408,0.9313975385310268,0.00919652087491396,0.009873894330253917,-4.617759668985985,4.617759668985985
2021,CHL,0.915841584158416,0.9301500697380929,0.0143084855796769,0.015382986084929084,-4.174428175211858,4.174428175211858
2022,CHL,0.9306930693069309,0.9297096687837209,0.0009834005232099985,0.0010577501302062588,-6.850666189016899,6.850666189016899
2023,CHL,0.9356435643564356,0.929367704472082,0.006275859884353641,0.006752827598973412,-4.997645883110997,4.997645883110997
2024,CHL,0.9257425742574258,0.9285728896910616,0.002830315433635766,0.0030480272093420893,-5.792932686994162,5.792932686994162
2005,CHN,0.984924623115578,0.9844795478152718,0.0004450753003062413,0.000452091972142986,-7.699415424075626,7.699415424075626
2006,CHN,0.985,0.985676643777046,0.0006766437770460154,0.0006864764233969899,-7.2824830222523165,7.2824830222523165
2007,CHN,0.985,0.9869449517868695,0.0019449517868694866,0.0019706790974999572,-6.228869765506065,6.228869765506065
2008,CHN,0.990049751243781,0.9882474208884638,0.0018023303553171832,0.00182376428940926,-6.306304456777176,6.306304456777176
2009,CHN,0.990049751243781,0.9892358078396517,0.0008139434041293248,0.0008228001834131537,-7.1015825533195,7.1015825533195
2010,CHN,0.990049751243781,0.9898502422551071,0.0001995089886739354,0.00020155472025688243,-8.504500484430695,8.504500484430695
2011,CHN,0.99009900990099,0.9901610846941651,6.207479317510423e-05,6.269161062240445e-05,-9.661457705434671,9.661457705434671
2012,CHN,0.99009900990099,0.9902706171543474,0.00017160725335740867,0.00017329329012158432,-8.654771102326258,8.654771102326258
2013,CHN,0.99009900990099,0.9902711896662683,0.00017217976527827972,0.00017387132643564647,-8.65146013200044,8.65146013200044
2014,CHN,0.99009900990099,0.990227695100005,0.00012868519901498843,0.00012995516046639382,-8.940655579872601,8.940655579872601
2015,CHN,0.99009900990099,0.9901774775631904,7.846766220043211e-05,7.924605838696682e-05,-9.430412913833722,9.430412913833722
2016,CHN,0.99009900990099,0.9901372915316161,3.8281630626135765e-05,3.8662952050739314e-05,-10.135093003685576,10.135093003685576
2017,CHN,0.99009900990099,0.990111336655121,1.2326754130986828e-05,1.2449866671186825e-05,-11.216541364888473,11.216541364888473
2018,CHN,0.99009900990099,0.990097687522644,1.3223783459359595e-06,1.3356039132307499e-06,-12.96724006506714,12.96724006506714
2019,CHN,0.99009900990099,0.9900924464424642,6.56345852578788e-06,6.6291370562125506e-06,-11.783535817856647,11.783535817856647
2020,CHN,0.99009900990099,0.9900919273033953,7.082597594632034e-06,7.153474742413189e-06,-11.717066372809958,11.717066372809958
2021,CHN,0.99009900990099,0.9900934941476159,5.51575337404131e-06,5.570941943002961e-06,-11.932853365424211,11.932853365424211
2022,CHN,0.99009900990099,0.9900956442329188,3.365668071131367e-06,3.3993363072907304e-06,-12.334056867669549,12.334056867669549
2023,CHN,0.99009900990099,0.9900977573376368,1.2525633531490499e-06,1.2650905871327095e-06,-12.997895805509952,12.997895805509952
2024,CHN,0.99009900990099,0.9900997517469945,7.418460045149899e-07,7.492639031633227e-07,-13.256315485280918,13.256315485280918
2005,CIV,0.914572864321608,0.9181455554974234,0.003572691175815379,0.0038912034746819675,-5.5487798357880544,5.5487798357880544
2006,CIV,0.91,0.9115006817816105,0.0015006817816104467,0.001646385802671292,-6.408565609515815,6.408565609515815
2007,CIV,0.9,0.9042841774776672,0.004284177477667184,0.004737645072611025,-5.3520040337980745,5.3520040337980745
2008,CIV,0.900497512437811,0.8956843029124056,0.004813209525405315,0.005373779031020965,-5.226037816321198,5.226037816321198
2009,CIV,0.900497512437811,0.8842038500162107,0.01629366242160024,0.01842749544836467,-3.9938571466412336,3.9938571466412336
2010,CIV,0.8656716417910447,0.869115724243533,0.003444082452488284,0.003962743230179121,-5.530566440046542,5.530566440046542
2011,CIV,0.8514851485148515,0.8522998170362793,0.0008146685214278637,0.0009558473498923515,-6.95186668822864,6.95186668822864
2012,CIV,0.8217821782178218,0.8350849666439577,0.013302788426135859,0.01592986217869201,-4.13949703356859,4.13949703356859
2013,CIV,0.8168316831683169,0.818669664352648,0.0018379811843310945,0.002245082802456658,-6.098567556712915,6.098567556712915
2014,CIV,0.8267326732673267,0.802123955300248,0.02460871796707864,0.030679445245924863,-3.4841297900093506,3.4841297900093506
2015,CIV,0.801980198019802,0.7842238076351634,0.01775639038463861,0.022641993537767267,-3.787904810988284,3.787904810988284
2016,CIV,0.7128712871287128,0.7676825843805323,0.054811297251819435,0.07139838569615127,-2.639466013368971,2.639466013368971
2017,CIV,0.7673267326732673,0.7580546710210349,0.009272061652232488,0.01223138911570034,-4.403667999571257,4.403667999571257
2018,CIV,0.7475247524752475,0.7521246454810608,0.004599893005813316,0.0061158652803767815,-5.0967055227705504,5.0967055227705504
2019,CIV,0.7524752475247525,0.7481606155493575,0.004314631975394945,0.005766986240283187,-5.1554322645288275,5.1554322645288275
2020,CIV,0.7623762376237624,0.7436947061337418,0.01868153149002061,0.025119893063567177,-3.684055386120495,3.684055386120495
2021,CIV,0.7475247524752475,0.7369493832580934,0.010575369217154074,0.014350197526999465,-4.24392188889953,4.24392188889953
2022,CIV,0.7128712871287128,0.7291361579846956,0.016264870855982716,0.02230704193979105,-3.8028080404229296,3.8028080404229296
2023,CIV,0.7079207920792079,0.7231586004505759,0.015237808371368011,0.02107118460856836,-3.85980137317257,3.85980137317257
2024,CIV,0.7326732673267327,0.7193179014558048,0.013355365870927893,0.018566708605330676,-3.986331303512577,3.986331303512577
2005,CMR,0.7788944723618091,0.7597275481531474,0.01916692420866173,0.025228681328267465,-3.679734147076102,3.679734147076102
2006,CMR,0.72,0.7736579108581506,0.05365791085815064,0.06935611994018473,-2.668486470725707,2.668486470725707
2007,CMR,0.805,0.7906549814365399,0.014345018563460155,0.01814320898528548,-4.009403833354678,4.009403833354678
2008,CMR,0.8407960199004975,0.805200202024397,0.035595817876100444,0.0442074129969256,-3.118840168713751,3.118840168713751
2009,CMR,0.7860696517412935,0.8140702177279573,0.028000565986663783,0.034395762646633146,-3.369792828140826,3.369792828140826
2010,CMR,0.8159203980099502,0.8197370045136324,0.0038166065036822072,0.004655891441605326,-5.369407126053399,5.369407126053399
2011,CMR,0.8613861386138614,0.8201924477899684,0.041193690823893014,0.05022442103056493,-2.9912339854279737,2.9912339854279737
2012,CMR,0.8118811881188119,0.8128177759249213,0.0009365878061093902,0.0011522727896097356,-6.765151474516534,6.765151474516534
2013,CMR,0.801980198019802,0.8015852078182704,0.0003949902015316642,0.0004927613405026974,-7.613458273905977,7.613458273905977
2014,CMR,0.7772277227722773,0.7903171083208171,0.013089385548539889,0.016562194353037404,-4.10057225291219,4.10057225291219
2015,CMR,0.7376237623762376,0.7828990407156087,0.04527527833937106,0.057830289711413116,-2.850225305289757,2.850225305289757
2016,CMR,0.7920792079207921,0.7811222665979259,0.010956941322866176,0.014027178319455257,-4.2666872351044125,4.2666872351044125
2017,CMR,0.801980198019802,0.7795340030287502,0.022446194991051827,0.02879437574735785,-3.547540469059921,3.547540469059921
2018,CMR,0.7821782178217822,0.7744345776807218,0.007743640141060437,0.009999088837498844,-4.605161302277668,4.605161302277668
2019,CMR,0.7772277227722773,0.7657157094250499,0.011512013347227401,0.015034317835625163,-4.197353323049411,4.197353323049411
2020,CMR,0.7772277227722773,0.7545080995555137,0.022719623216763574,0.030111834757172086,-3.5028037942188517,3.5028037942188517
2021,CMR,0.7029702970297029,0.7437843715014484,0.040814074471745454,0.054873530603171565,-2.902705961551923,2.902705961551923
2022,CMR,0.7079207920792079,0.740152288406871,0.03223149632766309,0.04354711433378023,-3.1338888755009515,3.1338888755009515
2023,CMR,0.7623762376237624,0.7436893615003191,0.01868687612344333,0.025127260239065977,-3.6837621602622512,3.6837621602622512
2024,CMR,0.7623762376237624,0.7493160625979045,0.013060175025857879,0.0174294609147678,-4.049535976038059,4.049535976038059
2005,COD,0.6984924623115578,0.7522902037791088,0.05379774146755101,0.07151195269764189,-2.6378766890786762,2.6378766890786762
2006,COD,0.8,0.780220564737214,0.019779435262786027,0.025351081677074144,-3.674894434877575,3.674894434877575
2007,COD,0.785,0.7995432870605109,0.01454328706051089,0.018189493046685073,-4.006856181449187,4.006856181449187
2008,COD,0.8557213930348259,0.8048154417562372,0.05090595127858866,0.06325170795369389,-2.760617338793842,2.760617338793842
2009,COD,0.8407960199004975,0.7882671739019487,0.05252884599854879,0.06663837812569215,-2.7084596130144485,2.7084596130144485
2010,COD,0.736318407960199,0.7502735807797756,0.013955172819576589,0.01860011224848498,-3.9845339017451846,3.9845339017451846
2011,COD,0.6930693069306931,0.6996143750316162,0.006545068100923035,0.00935525102757824,-4.67171059996834,4.67171059996834
2012,COD,0.6633663366336634,0.642836441648236,0.020529894985427455,0.031936420612354674,-3.443976896740139,3.443976896740139
2013,COD,0.5396039603960396,0.585439454724253,0.04583549432821332,0.07829245869635185,-2.547291221028786,2.547291221028786
2014,COD,0.5495049504950495,0.5362078715519533,0.013297078943096285,0.024798365799089037,-3.696937198755563,3.696937198755563
2015,COD,0.4653465346534653,0.4965924703311094,0.03124593567764411,0.0629206795197891,-2.765864508208242,2.765864508208242
2016,COD,0.4455445544554455,0.47017156189238923,0.024627007436943738,0.052378768587837854,-2.9492348578612066,2.9492348578612066
2017,COD,0.4801980198019802,0.4555241073580375,0.02467391244394268,0.05416598604856982,-2.9156836696165485,2.9156836696165485
2018,COD,0.4455445544554455,0.4472887466603883,0.0017441922049428182,0.003899477055851634,-5.546656411314024,5.546656411314024
2019,COD,0.4257425742574257,0.4440519457228069,0.018309371465381197,0.04123249912930358,-3.1885042673390256,3.1885042673390256
2020,COD,0.4702970297029703,0.4441210997158676,0.02617592998710272,0.0589387219023125,-2.8312400200021366,2.8312400200021366
2021,COD,0.4504950495049505,0.44287410437568364,0.007620945129266865,0.017207926708675044,-4.062327035103484,4.062327035103484
2022,COD,0.4356435643564356,0.4398770042363046,0.0042334398798690165,0.009624144565635867,-4.643376379114762,4.643376379114762
2023,COD,0.4405940594059406,0.4359151950524627,0.004678864353477918,0.010733427984575793,-4.534299134159515,4.534299134159515
2024,COD,0.4257425742574257,0.4310967221981112,0.005354147940685505,0.012419829854853312,-4.388380388698161,4.388380388698161
2005,COG,0.8241206030150754,0.8083444336397212,0.0157761693753542,0.019516642558320172,-3.9364364758684043,3.9364364758684043
2006,COG,0.8200000000000001,0.787293535285853,0.032706464714147065,0.041542910297455826,-3.181004331660248,3.181004331660248
2007,COG,0.7000000000000001,0.7687668240320417,0.0687668240320416,0.08945082160462149,-2.414055104733684,2.414055104733684
2008,COG,0.7462686567164178,0.7605215213326074,0.014252864616189576,0.018740908989945876,-3.976993140233717,3.976993140233717
2009,COG,0.7810945273631841,0.7593121567967439,0.021782370566440168,0.028686977248371607,-3.5512771551909372,3.5512771551909372
2010,COG,0.7661691542288557,0.7596128016950549,0.006556352533800824,0.008631176988026672,-4.752258547526275,4.752258547526275
2011,COG,0.801980198019802,0.7593827065887745,0.042597491431027534,0.05609489268247873,-2.8806926833498436,2.8806926833498436
2012,COG,0.6930693069306931,0.757630138444545,0.06456083151385184,0.08521418069032821,-2.4625756839019957,2.4625756839019957
2013,COG,0.7722772277227723,0.7601789628579729,0.012098264864799368,0.015915021930250038,-4.1404290085439355,4.1404290085439355
2014,COG,0.8118811881188119,0.7625233123824485,0.04935787573636341,0.0647296612901556,-2.7375202903459646,2.7375202903459646
2015,COG,0.7871287128712872,0.7620930419497302,0.025035670921557007,0.032851199976194546,-3.4157365659379333,3.4157365659379333
2016,COG,0.5693069306930694,0.7642152666093943,0.19490833591632495,0.2550437611395514,-1.3663162153473862,1.3663162153473862
2017,COG,0.8861386138613861,0.7782228087584667,0.10791580510291943,0.13866954796028438,-1.9756543176824943,1.9756543176824943
2018,COG,0.8861386138613861,0.7822631570473614,0.10387545681402477,0.1327883793046075,-2.018991020253891,2.018991020253891
2019,COG,0.7029702970297029,0.7717503289429597,0.06878003191325677,0.08912212840577917,-2.4177364001228248,2.4177364001228248
2020,COG,0.7673267326732673,0.7587184150023875,0.008608317670879884,0.011345866266937512,-4.478813673006595,4.478813673006595
2021,COG,0.7326732673267327,0.7441967006766489,0.011523433349916234,0.01548439188112328,-4.167858158733292,4.167858158733292
2022,COG,0.7277227722772277,0.7305918022440888,0.002869029966861114,0.0039269944694815765,-5.539626296464031,5.539626296464031
2023,COG,0.7079207920792079,0.7184665866470651,0.010545794567857203,0.01467819765574937,-4.221323912892343,4.221323912892343
2024,COG,0.7178217821782178,0.7079248760332382,0.009896906144979623,0.013980164393198902,-4.2700442557164955,4.2700442557164955
2005,COL,0.8492462311557789,0.8514893874527458,0.0022431562969669194,0.0026343913735406427,-5.938723579160201,5.938723579160201
2006,COL,0.86,0.8640945771447327,0.004094577144732714,0.004738575212753462,-5.351807764853606,5.351807764853606
2007,COL,0.875,0.8763408618292051,0.00134086182920512,0.0015300688209452088,-6.4817892116870945,6.4817892116870945
2008,COL,0.900497512437811,0.887214204155491,0.013283308282319939,0.01497192923659723,-4.201511425904829,4.201511425904829
2009,COL,0.8955223880597015,0.8954860288802456,3.635917945588041e-05,4.060273224066432e-05,-10.087344713991696,10.087344713991696
2010,COL,0.9104477611940298,0.9020530900852961,0.008394671108733709,0.009306182974152805,-4.67696881412946,4.67696881412946
2011,COL,0.8960396039603961,0.9078179593211826,0.01177835536078653,0.012974358173739755,-4.344703245398688,4.344703245398688
2012,COL,0.905940594059406,0.9150263555158424,0.00908576145643647,0.009929507933478493,-4.612143650825542,4.612143650825542
2013,COL,0.9207920792079208,0.9240394607394872,0.00324738153156634,0.0035143320924493167,-5.650621279533881,5.650621279533881
2014,COL,0.9306930693069309,0.933764735229298,0.003071665922367184,0.003289550147353655,-5.71670051014361,5.71670051014361
2015,COL,0.9603960396039604,0.9425900581774062,0.017805981426554207,0.01889048295394064,-3.9690440958417073,3.9690440958417073
2016,COL,0.9504950495049505,0.9484118422283644,0.002083207276586063,0.0021965217891959385,-6.120425013006574,6.120425013006574
2017,COL,0.9504950495049505,0.9519754570549739,0.0014804075500234326,0.001555090038353734,-6.465578989634172,6.465578989634172
2018,COL,0.9554455445544554,0.9543595854942907,0.0010859590601647318,0.001137892966834175,-6.777698570105464,6.777698570105464
2019,COL,0.9455445544554456,0.9564060451753673,0.010861490719921707,0.01135656845198018,-4.477870933320027,4.477870933320027
2020,COL,0.9603960396039604,0.9591304071768834,0.0012656324270770014,0.0013195624052857213,-6.629697568513215,6.629697568513215
2021,COL,0.9653465346534652,0.9618104040623302,0.0035361305911350005,0.0036765360160377733,-5.605512311916578,5.605512311916578
2022,COL,0.9653465346534652,0.9639262695835311,0.0014202650699340902,0.0014734167070140358,-6.519492820274301,6.519492820274301
2023,COL,0.9653465346534652,0.9655240183868913,0.00017748373342607593,0.00018382114794264717,-8.596121968385008,8.596121968385008
2024,COL,0.9653465346534652,0.9668769075300051,0.0015303728765398983,0.0015828001109773181,-6.447928186117679,6.447928186117679
2005,COM,0.5728643216080402,0.5708620944735001,0.0020022271345401244,0.0035073744673602067,-5.652602463487293,5.652602463487293
2006,COM,0.56,0.5602933902402121,0.0002933902402120214,0.0005236368040790871,-7.552804336532024,7.552804336532024
2007,COM,0.555,0.5500450423484502,0.004954957651549852,0.009008276177518778,-4.7095005460474715,4.7095005460474715
2008,COM,0.5323383084577115,0.5403904647013069,0.008052156243595454,0.014900626064980936,-4.206284940107259,4.206284940107259
2009,COM,0.5373134328358209,0.5323958644261226,0.004917568409698259,0.009236676575237822,-4.684464877844464,4.684464877844464
2010,COM,0.5223880597014925,0.5258391036512623,0.0034510439497698053,0.006562927568160746,-5.026166140525604,5.026166140525604
2011,COM,0.5346534653465347,0.521284855450643,0.013368609895891725,0.02564549834146776,-3.6633482335864804,3.6633482335864804
2012,COM,0.4900990099009901,0.518745625866218,0.028646615965227884,0.05522285786485978,-2.896360211377195,2.896360211377195
