REF_AREA,TIME_PERIOD,Exposure,True_Resilience,FDI,GDP_PC,Internet_Use,CC,GE,PV,RL,RQ,VA
COM,2007,0.0,4.709500546047472,0.966721983950354,1212.69629084896,2.5,-0.691559910774231,-1.76499831676483,-1.0954577922821,-1.0396374464035,-1.43888223171234,-0.388406991958618
COM,2008,0.0,4.206284940107259,0.507893616352291,1235.97247187374,3.0,-0.77248740196228,-1.75261247158051,-1.10721170902252,-1.06991398334503,-1.46228051185608,-0.287370532751083
COM,2009,0.0,4.684464877844464,1.52866108214525,1250.90035344227,3.5,-0.812594294548035,-1.72881937026978,-0.765267729759216,-1.15797221660614,-1.5387270450592,-0.341993927955627
COM,2010,0.0,5.026166140525604,0.91966985988271,1272.60650664705,5.1,-0.786249220371246,-1.75022375583649,-0.562939286231995,-1.07623052597046,-1.39589881896973,-0.42228689789772
COM,2011,0.0,3.66334823358648,2.25967654324554,1299.11099021922,5.5,-0.80391651391983,-1.80939316749573,-0.552736103534698,-1.04647481441498,-1.3619624376297,-0.373951971530914
COM,2012,4.065303085073344,2.896360211377195,1.02133818400059,1313.5812493744,5.9753,-0.781551659107208,-1.6018477678299,-0.452308028936386,-1.07892954349518,-1.38660228252411,-0.466148853302002
COM,2013,4.065303085073344,3.90579969233063,0.379103082802071,1343.5451171047,6.5,-0.732214689254761,-1.6100869178772,-0.256929188966751,-0.955367743968964,-1.2163941860199,-0.460575550794601
COM,2014,4.065303085073344,3.2250577107948994,0.407499039358216,1342.32802421364,6.98,-0.586699247360229,-1.73866128921509,-0.186910167336464,-0.898686826229095,-1.1232727766037,-0.292148411273956
COM,2015,4.065303085073344,3.562790369834129,0.511029838634196,1329.37048235986,7.45916,-0.769919633865356,-1.6414749622345,-0.244471609592438,-0.852907538414001,-1.09154379367828,-0.291831433773041
COM,2016,4.065303085073344,5.242912841430238,0.352458395658835,1345.62555739306,7.93832,-0.70679372549057,-1.6781952381134,0.0220019221305847,-1.04841732978821,-1.09867775440216,-0.291283309459686
COM,2017,4.065303085073344,3.3146670177198083,0.363776536091142,1369.41038262485,8.47817,-0.710437715053558,-1.67703437805176,0.0224080048501492,-1.10258769989014,-1.09925413131714,-0.336461782455444
COM,2018,4.065303085073344,3.942925392264864,0.48130680430061,1391.84620461012,,-0.852027416229248,-1.71606528759003,-0.361612617969513,-1.14288258552551,-1.18982172012329,-0.494857579469681
COM,2019,4.065303085073344,4.979372334412436,0.362046315267837,1389.36430643805,16.3838,-1.058385014534,-1.75331044197083,-0.176797673106194,-1.15722632408142,-1.19900012016296,-0.707425773143768
COM,2020,4.065303085073344,2.2096997581327606,0.318014572633564,1359.70624686714,22.4204,-1.20917761325836,-1.64305281639099,-0.287384897470474,-1.27696967124939,-1.25821113586426,-0.762464702129364
COM,2021,4.065303085073344,2.452639667469486,0.316353618234776,1359.76242021159,30.6812,-1.31024062633514,-1.81384289264679,-0.22799064218998,-1.25784337520599,-1.27106618881226,-0.725413262844086
COM,2022,4.065303085073344,2.972202727068003,0.337727307705265,1368.3741885336,32.7685,-1.24499189853668,-1.68305671215057,-0.226411357522011,-1.3146048784256,-1.20053803920746,-0.851324260234833
COM,2023,4.065303085073344,5.015924482655946,0.403422329791574,1382.51308503106,35.6678,-0.990109264850616,-1.53510224819183,-0.226316764950752,-1.34128475189209,-1.23843240737915,-0.808809578418732
COM,2024,4.065303085073344,3.179018636437364,0.492716315085539,1401.88898411553,,,,,,,
CPV,2005,0.0,3.5114232043228446,8.2812271109681,2514.16779255327,6.07409,0.590595901012421,-0.235938340425491,0.754638612270355,0.374146014451981,-0.365165054798126,0.441597372293472
CPV,2006,0.0,4.965470849056253,11.8764317277784,2683.83943856892,6.80891,0.838406205177307,-0.0304500982165337,0.962325036525726,0.640256404876709,-0.287643551826477,0.782895863056183
CPV,2007,0.0,4.31852455074173,11.6247473388534,3056.97102851154,8.28322,0.91870528459549,0.285852700471878,0.877260088920593,0.610765516757965,-0.326841533184052,0.863329768180847
CPV,2008,0.0,3.031650942561349,10.7624753520891,3238.44159287498,14.0,0.900168597698212,-0.0291452296078205,0.81338632106781,0.571345150470734,-0.188693180680275,0.937762975692749
CPV,2009,0.0,4.791155019414882,6.80241863090143,3159.58698693977,21.0,0.892971932888031,-0.083322748541832,0.818449318408966,0.532929718494415,-0.0558004304766655,0.891080617904663
CPV,2010,0.0,3.173924162128719,6.36802137795552,3194.61667734233,30.0,0.877152562141418,-0.100744239985943,0.840972781181335,0.463277846574783,-0.146439358592033,0.894677519798279
CPV,2011,0.0,5.425424226934992,4.99538224029443,3309.20121643898,32.0,0.924242794513702,0.0792631283402443,0.722605228424072,0.506770431995392,0.00015922928287182,0.970096409320831
CPV,2012,0.0,2.846656659228269,6.69129799994045,3341.7421054836,34.74,0.885680317878723,0.0534557551145554,0.809086382389069,0.514070093631744,0.0197162088006735,0.938719630241394
CPV,2013,0.0,4.032012079496034,4.40125011545419,3361.09387702205,37.5,0.851966083049774,0.0416815020143986,0.777999877929688,0.551066100597382,-0.115504145622253,0.916036486625671
CPV,2014,0.0,2.753242169306888,8.84407322092194,3383.8422809791,40.26,0.970862925052643,0.0374637916684151,0.350779145956039,0.661852240562439,-0.241273880004883,0.955249071121216
CPV,2015,0.0,3.580554261713231,5.49024513305668,3415.06266730931,42.683,0.929722607135773,0.16827255487442,0.855819821357727,0.567587554454803,-0.162442341446877,0.942328155040741
CPV,2016,0.0,3.933673745033806,6.82845117866997,3560.1400729534,50.3228,0.844147324562073,0.113703817129135,0.871190190315247,0.284915566444397,-0.194087252020836,0.973954975605011
CPV,2017,0.0,3.696135513641182,5.59469673480566,3719.71306047915,57.1621,0.796454071998596,0.14313443005085,0.762865543365479,0.352905750274658,-0.0798579379916191,0.963748395442963
CPV,2018,0.0,4.01100720069148,4.69595735976167,3853.67940035241,59.5,0.755423963069916,0.340908616781235,0.833261907100677,0.393062382936478,-0.0363074876368046,0.974645018577576
CPV,2019,0.0,3.084937654955492,5.45788755667341,4115.90283469406,61.9434,0.851012945175171,0.278803288936615,0.859627425670624,0.446793973445892,-0.0247740764170885,0.949219763278961
CPV,2020,0.0,3.5760925102277765,3.71218491455204,3255.93628984058,69.3734,0.846103608608246,0.199302867054939,0.874232292175293,0.430836319923401,0.160896986722946,0.912386834621429
CPV,2021,0.0,2.88498134252946,4.45730498164251,3471.6553421786,70.2825,1.0163791179657,0.0016947598196566,0.894368469715118,0.327734887599945,0.26886397600174,0.930763721466064
CPV,2022,0.0,4.443826336925696,5.43014452079405,3997.76763250653,72.7601,0.959875285625458,0.0208359286189079,0.927069365978241,0.398660928010941,0.263682216405869,0.946042716503143
CPV,2023,0.0,4.120142304520025,6.33796269296642,4168.67748407593,73.539,0.984857201576233,0.0136766647920012,0.903245568275452,0.400105774402618,0.242902502417564,0.958101332187653
CPV,2024,0.0,3.9255785659896727,4.03361601888808,4448.96609078891,,,,,,,
CRI,2005,0.2727379557323559,6.587144996635279,7.62843539507747,8655.33965418585,22.07,0.365192472934723,0.149778127670288,0.708228170871735,0.497263669967651,0.594156503677368,0.816958487033844
CRI,2006,0.2865794263056159,4.258225728777719,7.92850433097117,9160.29437453236,25.1,0.378651320934296,0.0309586375951767,0.736050128936768,0.38971409201622,0.382123380899429,0.915722608566284
CRI,2007,0.2865794263056159,5.720627321739062,8.33742597856098,9779.51149389818,28.4,0.457115024328232,0.211472004652023,0.582772672176361,0.354344755411148,0.450156897306442,0.935347318649292
CRI,2008,0.2865794263056159,5.903346300164263,7.90900698278232,10104.9092039691,32.29,0.493208974599838,0.270571917295456,0.359765231609344,0.453689336776733,0.566187620162964,0.96675968170166
CRI,2009,0.2865794263056159,5.411836440635761,5.25151067245965,9883.67567046297,34.33,0.715470135211945,0.32113441824913,0.587060391902924,0.578809499740601,0.51818436384201,1.00583362579346
CRI,2010,0.2865794263056159,6.188194088526952,5.06371170213526,10285.0856660419,36.5,0.66439163684845,0.298928886651993,0.691537201404572,0.535760879516602,0.586027026176453,1.03988945484161
CRI,2011,0.3304266366594071,4.037107826827799,6.39172539644787,10612.4694861141,39.2122,0.593173563480377,0.283398628234863,0.508276045322418,0.443259000778198,0.596260905265808,1.0538626909256
CRI,2012,0.3304266366594071,4.271230837188279,5.70866124854743,11001.5192856576,47.5,0.570753693580627,0.47439906001091,0.638402462005615,0.528911471366882,0.743631064891815,1.08821976184845
CRI,2013,1.4715379204732746,3.8404613326097,6.29127735209415,11151.1437869768,45.96,0.577441453933716,0.455911159515381,0.677918016910553,0.563855290412903,0.747273743152618,1.07845854759216
CRI,2014,1.4715379204732746,4.186448901852631,6.23293662208767,11422.6735793176,53.0,0.725378334522247,0.362441927194595,0.577418208122253,0.583374798297882,0.656426250934601,1.13833606243134
CRI,2015,1.4715379204732746,3.659773535700671,5.23639457671538,11714.7105980732,59.763,0.687055706977844,0.306554466485977,0.669974029064178,0.492798924446106,0.664466142654419,1.15161108970642
CRI,2016,1.5210836000950396,3.189005655500221,4.45296211770326,12084.4351325634,65.8804,0.678310811519623,0.28387451171875,0.648553013801575,0.431041657924652,0.526479542255402,1.11790990829468
CRI,2017,1.5210836000950396,6.147374790905786,4.83327522078441,12468.5654531709,71.5817,0.432391852140427,0.222521707415581,0.597007215023041,0.42886871099472,0.43350425362587,1.12175965309143
CRI,2018,1.5210836000950396,3.679232388343134,4.829438721344,12679.5253643016,73.4797,0.50113844871521,0.352706402540207,0.453386008739471,0.467835366725922,0.476172715425491,1.11900758743286
CRI,2019,1.521522628962996,4.507651529584912,4.22094016659811,12877.650101079,81.2026,0.626857101917267,0.347661405801773,0.430319964885712,0.529464185237885,0.544661998748779,1.09427237510681
CRI,2020,1.521522628962996,4.424177601922883,3.37043523313038,12242.2098908533,80.5302,0.661411285400391,0.196500390768051,0.746818065643311,0.498832434415817,0.477579593658447,1.12029850482941
CRI,2021,1.521522628962996,6.482497084624361,5.53072986406838,13146.6927918465,82.749,0.47030770778656,0.222867384552956,0.860422551631927,0.423667222261429,0.438738018274307,1.08030879497528
CRI,2022,1.521522628962996,7.487008575852254,5.30504327929944,13686.1614090822,82.598,0.465857774019241,0.0526026673614979,0.956596434116364,0.435932785272598,0.567061722278595,1.07340776920319
CRI,2023,1.521522628962996,5.45190023797492,5.4191807109794,14318.8389652137,85.3951,0.653749406337738,0.260196477174759,0.984186828136444,0.389316648244858,0.543547570705414,1.0699063539505
CRI,2024,1.521522628962996,6.333085314538372,5.55680052586902,14866.5823676109,,,,,,,
CUB,2005,0.0,6.425730869056945,,5182.35283601732,9.73806,0.268494963645935,-0.535868942737579,0.424785822629929,-1.08653473854065,-1.31981468200684,-1.8051575422287
CUB,2006,0.0,5.9016191515090215,,5799.41163668615,11.1596,0.252376884222031,-0.242226630449295,0.474477261304855,-0.763818800449371,-1.43240511417389,-1.88721024990082
CUB,2007,0.0,5.86601246261161,,6215.76603727772,11.69,0.301246494054794,-0.186341270804405,0.45094159245491,-0.690431654453278,-1.56105935573578,-1.85398316383362
CUB,2008,0.0,6.298292773099472,,6469.08507847668,12.94,0.262841045856476,-0.358942687511444,0.524226605892181,-0.827655673027039,-1.49680125713348,-1.80063891410828
CUB,2009,0.0,6.278147652290792,,6561.25305093006,14.33,0.2748102247715,-0.336485356092453,0.356679856777191,-0.712426066398621,-1.60246276855469,-1.70388305187225
CUB,2010,0.0,5.844812399617363,,6716.49048497058,15.9,0.308642894029617,-0.334806829690933,0.349292427301407,-0.722509026527405,-1.67191302776337,-1.61688709259033
CUB,2011,0.0,6.006659847802554,,6902.16397571139,16.0173,0.26503998041153,-0.34895133972168,0.280382126569748,-0.693881630897522,-1.62694549560547,-1.61035680770874
CUB,2012,0.0,4.8127288523350735,,7109.24834185635,21.2,0.228043004870415,-0.376645594835281,0.307248294353485,-0.708632588386536,-1.56115961074829,-1.51460742950439
CUB,2013,0.0,4.434683333852117,,7307.82004410741,27.93,0.113214753568172,-0.410627126693726,0.370564639568329,-0.6989426612854,-1.58073723316193,-1.47876536846161
CUB,2014,0.0,4.836742318063025,,7392.48324633027,29.0702,0.0627064630389214,-0.0352033153176308,0.544822037220001,-0.654899537563324,-1.32481598854065,-1.5449937582016
CUB,2015,0.0,5.305791317043877,,7727.91997207998,37.3051,0.0383789204061031,0.0027549096848815,0.634750008583069,-0.718148410320282,-1.24927258491516,-1.558025598526
CUB,2016,0.0,5.870315754171988,,7774.0698462623,42.9787,0.135588765144348,-0.124649152159691,0.6731316447258,-0.458859443664551,-1.35518074035645,-1.5597608089447
CUB,2017,0.0,4.41288970481487,,7927.27769431767,57.1484,0.232622489333153,-0.198632568120956,0.638511061668396,-0.449702054262161,-1.35148084163666,-1.55219459533691
CUB,2018,0.0,4.838803646863895,,8120.43123558256,62.6789,0.134250968694687,-0.250103235244751,0.640602827072144,-0.463792055845261,-1.47934222221375,-1.45602405071259
CUB,2019,0.0,5.847521355945908,,8124.75282059108,67.9708,0.014878592453897,-0.17787978053093,0.610500574111938,-0.340494513511658,-1.50501537322998,-1.43960332870483
CUB,2020,0.0,6.188547951693078,,7252.28811179844,71.1191,-0.153954476118088,-0.203988671302795,0.596146762371063,-0.28538504242897,-1.53046345710754,-1.41815936565399
CUB,2021,0.0,4.819836808335398,,7379.04275283674,67.6435,-0.0331758223474026,-0.249761372804642,0.392796009778976,-0.419912159442902,-1.4544278383255,-1.42197704315186
CUB,2022,0.0,5.297042654792056,,7552.33152218842,68.25,-0.069265678524971,-0.350906133651733,0.491417795419693,-0.461449682712555,-1.38185942173004,-1.33931243419647
CUB,2023,0.0,5.753604634475419,,7433.42885399674,71.275,-0.0550908595323563,-0.475527822971344,0.384215950965881,-0.453039199113846,-1.50136196613312,-1.24890899658203
CUB,2024,0.0,5.628757721402008,,7381.39774048869,,,,,,,
CYM,2005,0.0,8.46034433913906,,,38.0344,1.26966309547424,1.28759801387787,1.18966603279114,0.847438395023346,1.35916078090668,0.903781235218048
CYM,2006,0.0,5.092115214427135,590.934129587437,96066.629965728,44.5,1.25131320953369,1.27981781959534,1.10479998588562,1.06922149658203,1.3497759103775,0.782868325710297
CYM,2007,0.0,5.30869473817716,631.63409905905,96202.7389296237,52.0,1.26187098026276,1.24660122394562,1.08573806285858,1.09091985225677,1.37826728820801,0.744717001914978
CYM,2008,0.0,5.190640563995685,426.427226529901,93115.3176374189,61.0,0.797165334224701,1.27092468738556,1.11250960826874,1.11797952651978,1.14664542675018,0.746175408363342
CYM,2009,0.0,4.781160747747258,474.06347248168,84001.4219797545,64.5,1.10914754867554,1.26418006420135,1.09262681007385,0.890962958335876,1.16278958320618,0.558976113796234
CYM,2010,0.0,5.199377594633541,504.372474529354,79483.0963975025,66.0,1.12129557132721,1.24645340442657,1.14963793754578,0.894479393959045,1.15703642368317,0.577670872211456
CYM,2011,0.0,5.546290086868069,743.700693196734,78233.0182694571,69.4659,1.34440243244171,1.23643040657043,1.33636081218719,0.876532793045044,1.1355357170105,0.579870045185089
CYM,2012,0.0,6.488333914316363,500.805925798403,77074.3886285602,69.7,1.34624350070953,1.24758815765381,0.959384381771088,0.890999794006348,1.10240280628204,0.574214994907379
CYM,2013,0.0,6.627807877707442,792.31979140556,76038.8787807923,71.4,1.35199165344238,1.22108125686646,1.01761531829834,0.895762860774994,1.11184799671173,0.548888623714447
CYM,2014,0.0,6.521065818711525,1009.0310578527,76104.621790038,74.1,1.01400101184845,1.17518138885498,1.04634726047516,0.586524128913879,0.848234236240387,0.473122477531433
CYM,2015,0.0,6.0623538587530446,1709.82722352518,76379.2098777987,77.0,0.973310768604279,1.13053154945374,1.12869369983673,0.78342866897583,0.798683226108551,0.469162344932556
CYM,2016,0.0,5.517255637936464,54.6762797370938,77031.864216869,79.0,0.482039272785187,1.14072906970978,1.14077579975128,0.764110445976257,0.774339616298676,0.4749576151371
CYM,2017,0.0,5.473981345184055,48.515881955007,77717.1760762284,81.0677,0.480952531099319,1.18245005607605,1.1626113653183,0.744043588638306,0.740515828132629,0.485489398241043
CYM,2018,0.0,4.904375390638141,3.13994473836616,79305.7692066005,,0.456048339605331,1.1579931974411,1.11083495616913,0.739683032035828,0.966315627098083,0.472060233354568
CYM,2019,0.0,4.500704940782168,18.1830873442761,80714.5721513481,,0.42790675163269,1.12508857250214,1.40152549743652,0.733536839485168,0.970051646232605,0.468565702438354
CYM,2020,0.0,4.0839959150613625,123.314001465062,75199.6446248648,,0.438464015722275,1.07495975494385,1.45647096633911,0.726127982139587,1.04556882381439,0.495715707540512
CYM,2021,0.0,4.084321687381811,-13.3283722401281,77259.6331345061,,0.468453049659729,1.23985493183136,1.62477588653564,0.741448163986206,1.05249428749084,0.759386420249939
CYM,2022,0.0,4.503402024967407,-47.2171219717417,80029.0319676823,,0.457700431346893,1.26231098175049,1.66074180603027,0.721070349216461,1.0855724811554,0.755772590637207
CYM,2023,0.0,4.932475529557148,93.7235744543564,83005.4838305223,,0.437594085931778,1.2372350692749,1.62560141086578,0.721784949302673,1.06676125526428,0.764431416988373
CYM,2024,0.0,6.397802916403574,,,,,,,,,
CYP,2005,0.0621430295076275,6.382701719473902,6.30362669067508,25631.3671875,32.81,0.89903998374939,1.15242898464203,0.517519235610962,0.877258121967316,1.22012770175934,0.955872654914856
CYP,2006,0.1286933191631922,8.297723469085067,9.32556556614527,26395.50390625,35.83,1.08556258678436,1.26175379753113,0.53966498374939,1.09397459030151,1.27664840221405,1.05206739902496
CYP,2007,0.1286933191631922,6.128567377824397,9.57345612845137,27156.818359375,40.77,1.07337045669556,1.42116558551788,0.537055730819702,1.10558974742889,1.33180058002472,1.06665575504303
CYP,2008,0.1307534316556263,7.813404925681094,44.545975103769,27449.2265625,42.31,1.19312751293182,1.5237752199173,0.639003932476044,1.20663857460022,1.36799836158752,1.08403408527374
CYP,2009,0.1307534316556263,5.876723323726014,252.667773383487,26183.685546875,49.81,0.905417799949646,1.41438210010529,0.390287488698959,1.20613396167755,1.36015510559082,1.06802761554718
CYP,2010,0.1307534316556263,8.164073081367379,125.272737889578,26090.048828125,52.99,0.969285845756531,1.52651119232178,0.452444821596146,1.2096072435379,1.42102324962616,1.02339065074921
CYP,2011,0.1725810203981846,5.466425600674769,151.736934875441,25538.78125,56.8599,0.859248042106628,1.55788862705231,0.607984483242035,1.06531310081482,1.23100304603577,1.0535831451416
CYP,2012,0.1726814192180617,6.725886987167938,289.858110901793,24285.49609375,60.6899,1.24330234527588,1.38360106945038,0.635126054286957,1.09355938434601,1.12454509735107,1.02202355861664
CYP,2013,0.1987151223311283,5.436114886382165,108.090316098148,22711.71875,65.4548,1.23852777481079,1.35990357398987,0.563347160816193,1.02995848655701,0.910857200622559,0.980770349502563
CYP,2014,0.2010648885476583,8.270493944247255,233.165753265091,22373.578125,69.3287,1.07067537307739,1.13519954681396,0.551882088184357,1.07471680641174,1.09409928321838,1.0199453830719
CYP,2015,0.2010648885476583,5.498015326944189,137.220682764776,23088.44140625,71.7157,0.971173226833344,1.0175507068634,0.542449116706848,1.01026701927185,1.04765045642853,1.0316162109375
CYP,2016,0.2156836916998843,5.420207332513296,15.8272269765313,24477.986328125,75.9002,0.789454460144043,0.926266729831696,0.593786835670471,0.693160891532898,1.04042482376099,1.04651844501495
CYP,2017,0.324013929563941,5.481856495702504,184.054282581805,25666.00390625,80.7432,0.746647298336029,0.88537871837616,0.530974149703979,0.854454517364502,1.0184805393219,1.05625879764557
CYP,2018,0.3260856548047616,4.757925433534181,307.086731038445,26962.40625,84.4336,0.607749342918396,0.883620500564575,0.48454225063324,0.72105348110199,0.862575232982635,1.01570796966553
CYP,2019,0.7795577029686928,5.744721379939073,431.788470101997,28167.16015625,86.0636,0.598950326442719,0.955758094787598,0.54459822177887,0.726727247238159,0.999724805355072,1.04663980007172
CYP,2020,0.7795577029686928,5.315397499923322,-296.013199232631,26895.68359375,90.8019,0.349943220615387,0.839448511600494,0.288777649402618,0.547239065170288,0.993247628211975,0.90229332447052
CYP,2021,0.7795577029686928,6.031580678095735,21.8171172987562,29517.072265625,90.7595,0.369423598051071,0.697915256023407,0.422150671482086,0.605679333209991,0.845392525196075,0.855743706226349
CYP,2022,0.7795577029686928,7.372840740634153,0.17262361266281,31370.55078125,89.601,0.421445220708847,0.730335235595703,0.423811227083206,0.570125758647919,0.773753821849823,0.850350379943848
CYP,2023,0.7795577029686928,5.123713761080036,-63.1546692723109,31884.84375,91.2211,0.332707405090332,0.73773992061615,0.409627169370651,0.628040313720703,0.778258264064789,0.974570155143738
CYP,2024,0.7795577029686928,6.099837246245542,-133.824278977736,32617.216796875,,,,,,,
CZE,2005,0.0373906019167823,4.968681079763066,10.0027291342114,15147.7214417611,35.27,0.480226010084152,0.913030743598938,0.936384081840515,0.857741057872772,1.10902845859528,0.905672550201416
CZE,2006,0.0432943587251645,5.133451378382398,4.56488300562003,16107.3042502688,47.93,0.350346773862839,1.08249938488007,1.05372881889343,0.862385094165802,1.1080676317215,0.962292671203613
CZE,2007,0.0432943587251645,4.388933521037482,7.26984053281639,16892.542854974,51.93,0.321369081735611,0.845191836357117,1.0154139995575,0.878743946552277,1.0531712770462,0.995283782482147
CZE,2008,0.0529814011448513,5.067519387409235,3.72734017480649,17190.6470333289,62.97,0.343739986419678,0.951468646526337,1.04987955093384,0.900237202644348,1.22245907783508,1.03275871276855
CZE,2009,0.0529814011448513,3.930010095705133,2.54701925348654,16272.8084766719,64.43,0.380892634391785,0.873511850833893,0.90582937002182,0.95621782541275,1.30928015708923,1.03304421901703
CZE,2010,0.0529814011448513,3.86818074401568,4.81502985527419,16665.9317825137,68.82,0.384590119123459,0.9017294049263,0.989233732223511,0.930919170379639,1.29729211330414,1.01486504077911
CZE,2011,0.0967764033731128,7.110509260924923,1.80994155301698,16926.2846674435,70.49,0.383604437112808,0.922613501548767,1.10911762714386,1.0174971818924,1.19579684734344,1.02266430854797
CZE,2012,0.0967820379786828,5.031422730895271,4.48424380759869,16772.3539223328,73.43,0.310179650783539,0.921718597412109,1.05410611629486,1.02260160446167,1.05303382873535,0.970379710197449
CZE,2013,0.1302762945630764,4.617355926589859,3.45386726376292,16759.7808635642,74.1104,0.299111813306808,0.915809273719788,1.08477854728699,1.02387058734894,1.07856404781342,0.98448371887207
CZE,2014,0.1357234115401684,5.080536099474177,3.83510153423089,17118.0425571578,74.2317,0.429756611585617,1.03113341331482,0.989990472793579,1.13887214660645,1.00139343738556,1.0266318321228
CZE,2015,0.1357234115401684,7.046478563991979,0.898913491904098,17931.5987670768,75.6688,0.46791335940361,1.02559614181519,0.970251083374023,1.10708737373352,1.08391523361206,1.04274165630341
CZE,2016,0.1479229959614872,6.079276766972605,5.47566421423918,18359.0978103904,76.4812,0.555945515632629,1.00811576843262,0.963384211063385,0.988326966762543,0.973719298839569,1.02528142929077
CZE,2017,0.3092048573820685,5.984407230666904,5.07066240955503,19257.6930680911,78.7192,0.568141341209412,1.03059422969818,0.990650773048401,1.08858931064606,1.22255635261536,0.880147039890289
CZE,2018,0.310555309760103,3.61020624704801,3.30353998283407,19736.6295261285,80.6882,0.509728491306305,0.951154172420502,1.0264128446579,1.01980626583099,1.26730799674988,0.822354137897491
CZE,2019,0.3742168947857063,6.642406456825596,4.18705737619001,20360.0599221814,80.8669,0.533485949039459,0.919642746448517,0.941995680332184,1.01709353923798,1.23532867431641,0.834152519702911
CZE,2020,0.3742168947857063,7.251271107691208,3.39114066226469,19233.1469549829,81.3389,0.55544102191925,0.910964906215668,0.912328004837036,1.01845061779022,1.23466849327087,0.978554964065552
CZE,2021,0.3742168947857063,3.9197697082758514,4.43029524586196,20373.8783043424,82.6706,0.615270674228668,1.06974017620087,0.947537839412689,1.09040725231171,1.34087228775024,1.00824761390686
CZE,2022,0.3742168947857063,6.468705536866136,3.02937517288668,20627.348651011,84.5401,0.663074553012848,1.09341883659363,0.814114570617676,1.1003965139389,1.38589835166931,1.04114127159119
CZE,2023,0.3742168947857063,4.377841697056863,3.4462419046487,20272.5874017334,85.994,0.767809867858887,1.1140114068985,0.967361629009247,1.14218366146088,1.30448853969574,1.07654917240143
CZE,2024,0.3742168947857063,4.228643387446197,3.76083530894919,20445.432830127,87.6878,,,,,,
DEU,2005,0.085367596562637,9.975663043080312,2.06799391408494,36024.0947047021,68.71,1.87544226646423,1.5005247592926,0.888915359973907,1.65219819545746,1.51510655879974,1.48583388328552
DEU,2006,0.0937789067749634,9.417468243522894,2.87049561649648,37459.261328042,72.16,1.79364252090454,1.64597606658936,1.02506959438324,1.77008616924286,1.56890881061554,1.3652309179306
DEU,2007,0.0937789067749634,10.341943223900122,1.4594247021417,38593.0749910508,75.16,1.72651934623718,1.63131237030029,0.995823800563812,1.75559067726135,1.61616551876068,1.33647847175598
DEU,2008,0.1078076222246362,10.363356698627683,0.81284475683707,39009.8477636357,78.0,1.74589586257935,1.51405537128448,0.943830788135529,1.73402619361877,1.48888456821442,1.33677780628204
DEU,2009,0.1078076222246362,9.216409797669405,1.63004671127687,36940.4078672661,79.0,1.74621033668518,1.57510924339294,0.859902501106262,1.64867222309113,1.51645278930664,1.33496069908142
DEU,2010,0.1078076222246362,8.076262262222262,2.48154528887853,38526.7371042695,82.0,1.76642882823944,1.51569378376007,0.796834468841553,1.63750469684601,1.57068610191345,1.29778325557709
DEU,2011,0.1850577788445615,7.516694205993021,2.55089499875415,40722.4849268242,81.27,1.74194991588593,1.50013899803162,0.842218458652496,1.61821925640106,1.54886770248413,1.34921073913574
DEU,2012,0.185071533872837,6.998542589625696,1.8196411156431,40834.5088218456,82.35,1.81763017177582,1.53097581863403,0.775621294975281,1.66923201084137,1.52908289432526,1.39373803138733
DEU,2013,0.204464922295543,5.57292665659791,1.76515036525359,40884.8926759028,84.17,1.79800081253052,1.51041460037231,0.92798388004303,1.64198386669159,1.54434037208557,1.40613043308258
DEU,2014,0.208530690402577,6.723981066171651,0.437762571704246,41602.4661281668,86.1937,1.81229484081268,1.6648246049881,0.925186455249786,1.85020470619202,1.69703912734985,1.43629622459412
DEU,2015,0.208530690402577,6.7313415806975,1.82239938063641,41929.7549110722,87.5898,1.7758332490921,1.65639758110046,0.687514960765839,1.75914001464844,1.71191465854645,1.42213714122772
DEU,2016,0.2170539430946559,6.613113488552097,1.64365840117303,42516.9337063103,84.1652,1.78129398822784,1.66018795967102,0.667541146278381,1.58330154418945,1.8065539598465,1.3646674156189
DEU,2017,0.3309276161720486,5.680663895722926,2.88914588414184,43543.4807050551,84.3942,1.79697561264038,1.61311173439026,0.574381291866302,1.5740704536438,1.77526342868805,1.43248081207275
DEU,2018,0.3318947902223942,6.359074073464072,4.00082875273687,43905.8550061973,87.0371,1.89839863777161,1.52356374263763,0.577865242958069,1.59137535095215,1.75632679462433,1.44311714172363
DEU,2019,0.7830143399043634,6.2147281832114105,1.9056930139782,44235.2658954682,88.1345,1.86510336399078,1.49534583091736,0.548539876937866,1.5813193321228,1.71493887901306,1.35402822494507
DEU,2020,0.7830143399043634,5.956125022683741,4.48523547812751,42372.8726784255,89.8129,1.82534158229828,1.31368815898895,0.645049154758453,1.52012777328491,1.57793474197388,1.37390911579132
DEU,2021,0.7830143399043634,5.914936814782056,2.93002168676674,44011.0194631674,91.4306,1.7829247713089,1.28911292552948,0.725788176059723,1.5718047618866,1.62516117095947,1.41956698894501
DEU,2022,0.7830143399043634,6.172692333671764,2.07605246190373,44817.1316331389,91.6298,1.81836342811584,1.28929960727692,0.628491878509521,1.53199517726898,1.52229499816895,1.41448700428009
DEU,2023,0.7830143399043634,6.106177865910605,1.69740103499567,44368.9920074881,92.4764,1.66416621208191,1.18541669845581,0.586989283561707,1.55120778083801,1.45697498321533,1.46138572692871
DEU,2024,0.7830143399043634,6.084471342191178,1.01586176558023,44027.7631554469,93.5,,,,,,
