TIME_PERIOD,REF_AREA,Out_Degree_Centrality,Trend,Volatility,Express,Inexpress,True_Resilience
2018,COM,0.5279187817258882,0.5247638131116025,0.003154968614285769,0.006012168780423883,-5.113803418064709,5.113803418064709
2019,COM,0.5228426395939086,0.5198524272413004,0.0029902123526082125,0.0057520407637151275,-5.15802673548118,5.15802673548118
2020,COM,0.5685279187817258,0.5118280380066996,0.05669988077502619,0.1107791612898784,-2.2002075704306097,2.2002075704306097
2021,COM,0.4517766497461928,0.49986581416916503,0.04808916442297223,0.09620414731281834,-2.341272416371638,2.341272416371638
2022,COM,0.4720812182741116,0.4922129054140659,0.020131687139954335,0.0409003642905683,-3.1965918597520933,3.1965918597520933
2023,COM,0.4923857868020304,0.48942219511909557,0.0029635916829348075,0.006055286647173101,-5.106658431210692,5.106658431210692
2024,COM,0.5025380710659898,0.48882549671955483,0.01371257434643497,0.028052084922857535,-3.573656673636214,3.573656673636214
2005,CPV,0.7409326424870467,0.7635942254106521,0.022661582923605428,0.029677520035485197,-3.517331725959727,3.517331725959727
2006,CPV,0.7794871794871795,0.7771497930094489,0.0023373864777306297,0.00300763958088349,-5.80626726887288,5.80626726887288
2007,CPV,0.8051282051282052,0.7870795073404689,0.018048697787736212,0.022931225650535,-3.7752121239994576,3.7752121239994576
2008,CPV,0.8205128205128205,0.7901314969723725,0.03038132354044798,0.03845097133434523,-3.258345314270751,3.258345314270751
2009,CPV,0.7948717948717948,0.7859416821198575,0.008930112751937336,0.011362309640902183,-4.47736556649215,4.47736556649215
2010,CPV,0.7487179487179487,0.7790069947640936,0.030289046046144907,0.038881609856811786,-3.2472081756959392,3.2472081756959392
2011,CPV,0.7715736040609137,0.775253184926561,0.003679580865647347,0.004746295709827894,-5.350180147308933,5.350180147308933
2012,CPV,0.7309644670050761,0.7757597552613568,0.04479528825628065,0.057743764035798596,-2.851722599737426,2.851722599737426
2013,CPV,0.7918781725888324,0.7810174754840741,0.010860697104758343,0.013905831105798102,-4.275375113105458,4.275375113105458
2014,CPV,0.8375634517766497,0.7843498691893014,0.05321358258734832,0.06784419132032177,-2.690526767426199,2.690526767426199
2015,CPV,0.7563451776649746,0.7808181715083886,0.02447299384341406,0.031342756529522106,-3.4627401855002016,3.4627401855002016
2016,CPV,0.7868020304568527,0.7739977907866623,0.012804239670190398,0.016542992528669427,-4.101732232259858,4.101732232259858
2017,CPV,0.7512690355329948,0.7635484563545022,0.012279420821507347,0.01608204524456039,-4.129989652280991,4.129989652280991
2018,CPV,0.7614213197969543,0.7511785758895191,0.010242743907435181,0.013635564479865638,-4.2950005292692355,4.2950005292692355
2019,CPV,0.766497461928934,0.7366318497378828,0.029865612191051216,0.04054347120841755,-3.2053558527617354,3.2053558527617354
2020,CPV,0.700507614213198,0.7212908172709523,0.020783203057754385,0.028813902187731846,-3.5468625885906153,3.5468625885906153
2021,CPV,0.6802030456852791,0.7113165158106557,0.031113470125376574,0.043740682851877745,-3.1294537904937902,3.1294537904937902
2022,CPV,0.700507614213198,0.7095446701896794,0.009037055976481412,0.012736415839844976,-4.363211487729314,4.363211487729314
2023,CPV,0.7208121827411167,0.7138328500206498,0.006979332720466913,0.00977726469195837,-4.627593245038835,4.627593245038835
2024,CPV,0.7360406091370558,0.7205926959599562,0.015447913177099593,0.021437787620814355,-3.842553491915052,3.842553491915052
2005,CRI,0.6683937823834197,0.665549194100936,0.0028445882824836843,0.004274046618486745,-5.454960271743691,5.454960271743691
2006,CRI,0.676923076923077,0.6694810894026921,0.00744198752038483,0.011116053370565756,-4.499275009935692,4.499275009935692
2007,CRI,0.6717948717948717,0.6738681188296457,0.0020732470347739618,0.003076636179753861,-5.7835934507615665,5.7835934507615665
2008,CRI,0.676923076923077,0.6803561345102558,0.0034330575871788227,0.0050459713862212145,-5.28896694110289,5.28896694110289
2009,CRI,0.6871794871794872,0.6902592690474175,0.0030797818679303424,0.004461775460372378,-5.411984405966924,5.411984405966924
2010,CRI,0.7025641025641025,0.7043423658300778,0.0017782632659752995,0.0025247143324675495,-5.981231352317045,5.981231352317045
2011,CRI,0.7106598984771573,0.7228775031483148,0.012217604671157511,0.016901348593567716,-4.080302696674957,4.080302696674957
2012,CRI,0.7411167512690354,0.7458522371696505,0.004735485900615122,0.006349093915150374,-5.059285676399444,5.059285676399444
2013,CRI,0.7563451776649746,0.7712993073142218,0.01495412964924725,0.019388231659794614,-3.9430374361034795,3.9430374361034795
2014,CRI,0.8071065989847716,0.7964937752580669,0.01061282372670469,0.013324427705999455,-4.3180812114341425,4.3180812114341425
2015,CRI,0.8375634517766497,0.8163180419333448,0.02124540984330492,0.026025897691772052,-3.648624749107908,3.648624749107908
2016,CRI,0.8578680203045684,0.8273525600684871,0.030515460236081315,0.036883260787342324,-3.2999703558567988,3.2999703558567988
2017,CRI,0.8274111675126903,0.8295770479668546,0.002165880454164326,0.0026108249492587973,-5.947706087708546,5.947706087708546
2018,CRI,0.8071065989847716,0.827853697569581,0.020747098584809498,0.025061310525904493,-3.6863901340075875,3.6863901340075875
2019,CRI,0.8223350253807106,0.8266981599451345,0.004363134564423943,0.005277784293984047,-5.244059455126464,5.244059455126464
2020,CRI,0.8223350253807106,0.8273065503884132,0.004971525007702593,0.006009290033263372,-5.114282273152938,5.114282273152938
2021,CRI,0.8274111675126903,0.8301768826640072,0.002765715151316961,0.003331476952769249,-5.704039421833525,5.704039421833525
2022,CRI,0.83248730964467,0.8350117265352747,0.002524416890604675,0.0030232113039648815,-5.8011049474562775,5.8011049474562775
2023,CRI,0.8477157360406091,0.8410711373413623,0.006644598699246829,0.007900162547784601,-4.840745372388412,4.840745372388412
2024,CRI,0.8477157360406091,0.8472112637189201,0.0005044723216890423,0.0005954504422835571,-7.424514400709967,7.424514400709967
2005,CUB,0.9792746113989638,0.9775144957835668,0.0017601156153970177,0.001800603083626013,-6.319078408416231,6.319078408416231
2006,CUB,0.9743589743589745,0.9770898081287818,0.002730833769807317,0.002794864655314662,-5.879613862322028,5.879613862322028
2007,CUB,0.9794871794871794,0.9769467389724606,0.0025404405147188003,0.0026003879365939656,-5.951710154619944,5.951710154619944
2008,CUB,0.9743589743589745,0.9769299734098978,0.002570999050923395,0.0026317127336665937,-5.93974050671151,5.93974050671151
2009,CUB,0.9743589743589745,0.9772906670187427,0.002931692659768226,0.0029998164913530288,-5.8088708635595285,5.8088708635595285
2010,CUB,0.9846153846153848,0.9778686155284971,0.0067467690868876495,0.006899463772279165,-4.976166656263849,4.976166656263849
2011,CUB,0.9746192893401014,0.9780345438431007,0.0034152545029992876,0.0034919569298435464,-5.657006643653289,5.657006643653289
2012,CUB,0.9695431472081216,0.9782386599203948,0.008695512712273201,0.00888894813560201,-4.722834063488864,4.722834063488864
2013,CUB,0.9898477157360406,0.9783847309977407,0.011462984738299875,0.011716234294263885,-4.446694504399436,4.446694504399436
2014,CUB,0.9847715736040608,0.9769852422785362,0.0077863313255245314,0.00796975326604234,-4.831976277968221,4.831976277968221
2015,CUB,0.9695431472081216,0.9743867565243075,0.004843609316185882,0.00497093098172158,-5.303946986821496,5.303946986821496
2016,CUB,0.9695431472081216,0.9721816495086639,0.0026385023005423003,0.0027140013410824892,-5.908962831643326,5.908962831643326
2017,CUB,0.9593908629441624,0.9711873195146258,0.011796456570463354,0.012146427711143219,-4.41063784262654,4.41063784262654
2018,CUB,0.9796954314720812,0.9717990044571272,0.007896427014953966,0.008125576357597857,-4.812615556341658,4.812615556341658
2019,CUB,0.9695431472081216,0.9725245091998285,0.0029813619917068435,0.0030655905979786995,-5.7871888889098475,5.7871888889098475
2020,CUB,0.9746192893401014,0.9731350669287822,0.0014842224113192914,0.0015251967190983086,-6.484976442830415,6.484976442830415
2021,CUB,0.9796954314720812,0.9729248929113677,0.006770538560713413,0.006958952957255869,-4.967582563673612,4.967582563673612
2022,CUB,0.9695431472081216,0.9714256780007757,0.0018825307926541024,0.0019379051174850653,-6.2456318376553455,6.2456318376553455
2023,CUB,0.9695431472081216,0.9692523992199106,0.00029074798821104864,0.0002999713887167606,-8.108495351830467,8.108495351830467
2024,CUB,0.964467005076142,0.9667188286648518,0.0022518235887097893,0.0023293469848102706,-6.061738101972658,6.061738101972658
2011,CUW,0.9035532994923856,0.9089359353141585,0.0053826358217728965,0.0059219089185999435,-5.128927579384484,5.128927579384484
2012,CUW,0.9086294416243654,0.9115672347191045,0.002937793094739072,0.0032227936490546857,-5.7371964610217825,5.7371964610217825
2013,CUW,0.9238578680203045,0.9133373123925672,0.010520555627737238,0.01151880634349397,-4.463687434316282,4.463687434316282
2014,CUW,0.9086294416243654,0.9129148997079047,0.004285458083539306,0.004694258013436386,-5.3612022128933505,5.3612022128933505
2015,CUW,0.9035532994923856,0.9106520169389132,0.007098717446527569,0.00779520312313079,-4.854118442887788,4.854118442887788
2016,CUW,0.9137055837563453,0.9062150110660232,0.00749057269032205,0.008265778649495707,-4.7955103682610964,4.7955103682610964
2017,CUW,0.9137055837563453,0.898134434278221,0.015571149478124213,0.017337214657222055,-4.054842273875101,4.054842273875101
2018,CUW,0.8934010152284263,0.8861393303949442,0.007261684833482107,0.008194743856189794,-4.804140301388894,4.804140301388894
2019,CUW,0.8730964467005076,0.87245012715213,0.0006463195483775719,0.0007408097360101279,-7.20641776814977,7.20641776814977
2020,CUW,0.83248730964467,0.8604491218590729,0.02796181221440286,0.03249676419448137,-3.42658398602882,3.42658398602882
2021,CUW,0.8527918781725887,0.853622022952808,0.0008301447802192552,0.0009724969106908214,-6.93461590656145,6.93461590656145
2022,CUW,0.8527918781725887,0.8509806489160668,0.0018112292565218846,0.002128402401193177,-6.151913901446019,6.151913901446019
2023,CUW,0.8426395939086294,0.8514039950667455,0.008764401158116053,0.010294056885919323,-4.576091412930538,4.576091412930538
2024,CUW,0.8680203045685279,0.8540608534037831,0.01395945116474473,0.016344796871453113,-4.113784486769945,4.113784486769945
2005,CYM,0.922279792746114,0.919724753398046,0.002555039348068,0.0027780478220555288,-5.885646920001524,5.885646920001524
2006,CYM,0.9230769230769232,0.9198871329777816,0.003189790099141665,0.003467588560366035,-5.66400752270834,5.66400752270834
2007,CYM,0.9128205128205128,0.9204583188532078,0.007637806032695038,0.008297829327253975,-4.791640819036513,4.791640819036513
2008,CYM,0.917948717948718,0.9223574837358782,0.004408765787160207,0.0047798883457888,-5.343128903346745,5.343128903346745
2009,CYM,0.9333333333333332,0.925281751372115,0.008051581961218246,0.008701762408345812,-4.744114785519167,4.744114785519167
2010,CYM,0.9282051282051282,0.9282228429822954,1.7714777167165963e-05,1.908461669640665e-05,-10.815556374407493,10.815556374407493
2011,CYM,0.9289340101522842,0.9314607329005916,0.002526722748307453,0.0027126454815107194,-5.909462351926841,5.909462351926841
2012,CYM,0.934010152284264,0.9352725610968291,0.001262408812565119,0.0013497763807853455,-6.6070757549586006,6.6070757549586006
2013,CYM,0.9390862944162436,0.9395311919011037,0.00044489748486009617,0.0004735313619123852,-7.653182847446423,7.653182847446423
2014,CYM,0.9441624365482232,0.9439075042335007,0.0002549323147225113,0.0002700818815181779,-8.213089636897896,8.213089636897896
2015,CYM,0.949238578680203,0.9480011934165284,0.001237385263674562,0.0013052570737966205,-6.640589426919121,6.640589426919121
2016,CYM,0.9593908629441624,0.9514527439430513,0.007938119001111077,0.008343156348694297,-4.786193823600361,4.786193823600361
2017,CYM,0.949238578680203,0.9541006219481214,0.004862043267918392,0.005095943924646936,-5.27911414932357,5.27911414932357
2018,CYM,0.949238578680203,0.9570533926069693,0.007814813926766306,0.008165494200359202,-4.807715568645923,4.807715568645923
2019,CYM,0.949238578680203,0.9606416941719591,0.0114031154917561,0.011870310815090325,-4.433630645531715,4.433630645531715
2020,CYM,0.9796954314720812,0.9639457946671728,0.015749636804908373,0.016338716234916863,-4.114156555985233,4.114156555985233
2021,CYM,0.9796954314720812,0.9642214636380103,0.015473967834070845,0.01604814704672464,-4.132099574324531,4.132099574324531
2022,CYM,0.9543147208121828,0.9612444125186574,0.006929691706474617,0.007209083991778328,-4.93227467840801,4.93227467840801
2023,CYM,0.949238578680203,0.9572661875967506,0.008027608916547635,0.008385973536473926,-4.781075546287818,4.781075546287818
2024,CYM,0.9543147208121828,0.9534295844868906,0.0008851363252921907,0.0009283709459975972,-6.981002602833239,6.981002602833239
2005,CYP,0.9585492227979276,0.96015633228921,0.001607109491282399,0.0016737998149225551,-6.392061634326484,6.392061634326484
2006,CYP,0.964102564102564,0.9637031938265707,0.0003993702759933493,0.00041441211210224596,-7.786239489262587,7.786239489262587
2007,CYP,0.9692307692307692,0.9669929178453263,0.0022378513854429682,0.0023142376165788217,-6.068242954560606,6.068242954560606
2008,CYP,0.9692307692307692,0.9698322660710312,0.0006014968402620058,0.0006202070825079681,-7.383846065421884,7.383846065421884
2009,CYP,0.9692307692307692,0.9723860564509103,0.003155287220141023,0.003244891470016995,-5.730365245440383,5.730365245440383
2010,CYP,0.9743589743589745,0.9747228674377464,0.00036389307877193744,0.00037332978524296146,-7.8903733703637196,7.8903733703637196
2011,CYP,0.9796954314720812,0.9764064315291008,0.003288999942980375,0.003368474271343787,-5.692998549356142,5.692998549356142
2012,CYP,0.9796954314720812,0.9769422583299304,0.0027531731421507333,0.0028181533951220877,-5.871318653601222,5.871318653601222
2013,CYP,0.9796954314720812,0.9763620974360693,0.0033333340360118813,0.0034140346545254363,-5.679567638272823,5.679567638272823
2014,CYP,0.9746192893401014,0.9751382061460949,0.0005189168059934746,0.0005321469333504204,-7.536713499461821,7.536713499461821
2015,CYP,0.9695431472081216,0.9742761752043475,0.00473302799622588,0.004857994187565103,-5.326923819779481,5.326923819779481
2016,CYP,0.9695431472081216,0.9746985686662084,0.005155421458086784,0.005289246977290156,-5.241890346623281,5.241890346623281
2017,CYP,0.9796954314720812,0.9765706661076627,0.0031247653644184137,0.00319973297669574,-5.744375440188178,5.744375440188178
2018,CYP,0.9746192893401014,0.9792328796714022,0.00461359033130071,0.004711433232152985,-5.3575508945517765,5.3575508945517765
2019,CYP,0.9847715736040608,0.9825255839584255,0.0022459896456352713,0.002285935025311573,-6.080542774790389,6.080542774790389
2020,CYP,0.9898477157360406,0.9855509791167236,0.004296736619316954,0.0043597304557170665,-5.4351156999388115,5.4351156999388115
2021,CYP,0.9898477157360406,0.9877706236375884,0.0020770920984521934,0.0021028081304979925,-6.1640061809940745,6.1640061809940745
2022,CYP,0.9898477157360406,0.9893335538714026,0.0005141618646379298,0.000519705272934433,-7.560326371220167,7.560326371220167
2023,CYP,0.9847715736040608,0.9907211409043013,0.005949567300240544,0.006005289535670907,-5.11494810284554,5.11494810284554
2024,CYP,0.9949238578680202,0.9924970217207615,0.002426836147258693,0.002445182296921272,-6.013226715908308,6.013226715908308
2005,CZE,0.8808290155440415,0.8877957422592512,0.0069667267152097034,0.007847217984489166,-4.847468781303444,4.847468781303444
2006,CZE,0.8871794871794871,0.8933491241978357,0.006169637018348606,0.006906188019032876,-4.975192667726635,4.975192667726635
2007,CZE,0.9128205128205128,0.8977878298619865,0.015032682958526333,0.01674413759967904,-4.089647355410577,4.089647355410577
2008,CZE,0.9025641025641026,0.8990100410543341,0.003554061509768447,0.003953305689000249,-5.532950245891717,5.532950245891717
2009,CZE,0.9128205128205128,0.8973191688508735,0.015501343969639314,0.017275173101997447,-4.058427004137779,4.058427004137779
2010,CZE,0.8769230769230769,0.8935872741691625,0.016664197246085588,0.01864865103588185,-3.981927844280139,3.981927844280139
2011,CZE,0.8934010152284263,0.8911666329619018,0.002234382266524504,0.0025072553031953854,-5.988167865859826,5.988167865859826
2012,CZE,0.883248730964467,0.8907432496224176,0.0074945186579505885,0.008413781031882627,-4.7777654728445755,4.7777654728445755
2013,CZE,0.883248730964467,0.8933606297066803,0.010111898742213299,0.011318943779214188,-4.481189172719946,4.481189172719946
2014,CZE,0.9035532994923856,0.8988631557853884,0.004690143706997163,0.005217861781084035,-5.25547595046462,5.25547595046462
2015,CZE,0.9035532994923856,0.9054773066304864,0.001924007138100814,0.0021248540675862307,-6.153581643193391,6.153581643193391
2016,CZE,0.9137055837563453,0.9121799840070387,0.0015255997493065498,0.0016724766779083126,-6.392851973526934,6.392851973526934
2017,CZE,0.9137055837563453,0.9176402485380134,0.003934664781668151,0.004287807545426291,-5.451746546119745,5.451746546119745
2018,CZE,0.9441624365482232,0.9207712568062688,0.02339117974195437,0.025403898708879765,-3.6728132609989164,3.6728132609989164
2019,CZE,0.9187817258883249,0.9198566190295959,0.0010748931412710716,0.001168544226387186,-6.751141156163244,6.751141156163244
2020,CZE,0.9238578680203045,0.9169225341844989,0.006935333835805579,0.007563707485904239,-4.884261599256846,4.884261599256846
2021,CZE,0.8934010152284263,0.9138232183448781,0.02042220311645182,0.022348089550012346,-3.800969694769638,3.800969694769638
2022,CZE,0.9137055837563453,0.9135225409983628,0.0001830427579824212,0.00020037026977175513,-8.510365206392903,8.510365206392903
2023,CZE,0.9035532994923856,0.9157168191339496,0.012163519641564036,0.013283058023404914,-4.321190607560516,4.321190607560516
2024,CZE,0.934010152284264,0.9201316565819128,0.013878495702351223,0.015083162939863183,-4.19410989747895,4.19410989747895
2005,DEU,0.9948186528497408,0.9947719334920675,4.671935767330826e-05,4.6964893258803235e-05,-9.945041205094459,9.945041205094459
2006,DEU,0.9948717948717948,0.9947894373160031,8.235755579166781e-05,8.278893271512116e-05,-9.387209627036611,9.387209627036611
2007,DEU,0.9948717948717948,0.9948144162371668,5.7378634627958114e-05,5.7677727314195724e-05,-9.743450335599789,9.743450335599789
2008,DEU,0.9948717948717948,0.9948675225617133,4.272310081487873e-06,4.294350739771842e-06,-12.148870204035886,12.148870204035886
2009,DEU,0.9948717948717948,0.9949785891773374,0.00010679430554261238,0.00010733326998615261,-9.130298249046024,9.130298249046024
2010,DEU,0.9948717948717948,0.9951781325413476,0.00030633766955279196,0.00030782194617812734,-8.082745673109264,8.082745673109264
2011,DEU,0.9949238578680202,0.9954795820221659,0.0005557241541457314,0.0005582476669354303,-7.488918129376666,7.488918129376666
2012,DEU,0.9949238578680202,0.9958473529610854,0.0009234950930652186,0.000927346033826638,-6.982106013402316,6.982106013402316
2013,DEU,1.0,0.9961569448347359,0.0038430551652640643,0.0038578812155966383,-5.557377978036285,5.557377978036285
2014,DEU,0.9949238578680202,0.9961360979048565,0.0012122400368362873,0.0012169421822840834,-6.710592580210233,6.710592580210233
2015,DEU,0.9949238578680202,0.9961274412596288,0.0012035833916086425,0.00120826245895473,-6.717744643271272,6.717744643271272
2016,DEU,0.9949238578680202,0.9962796455813411,0.0013557877133208995,0.0013608505597138656,-6.598910798483244,6.598910798483244
2017,DEU,1.0,0.9965488082096239,0.003451191790376118,0.0034631437637022994,-5.665289786919614,5.665289786919614
2018,DEU,0.9949238578680202,0.9966741004499776,0.0017502425819574396,0.001756083138076169,-6.344100152697348,6.344100152697348
2019,DEU,0.9949238578680202,0.9969468842943628,0.0020230264263426667,0.0020292218755210427,-6.199610193614836,6.199610193614836
2020,DEU,1.0,0.9973784829216269,0.0026215170783731034,0.002628407493506254,-5.940996745813744,5.940996745813744
2021,DEU,0.9949238578680202,0.9976565352824021,0.002732677414381879,0.002739096390130249,-5.899762180321267,5.899762180321267
2022,DEU,1.0,0.9978881230598603,0.002111876940139701,0.002116346403306191,-6.157591670878341,6.157591670878341
2023,DEU,1.0,0.9977430995508717,0.0022569004491282962,0.0022620055705163252,-6.091061450771095,6.091061450771095
2024,DEU,0.9949238578680202,0.9972292183627298,0.0023053604947096407,0.0023117658931961762,-6.069311114345894,6.069311114345894
2005,DJI,0.7150259067357513,0.7067953426883183,0.008230564047432942,0.011644904189843317,-4.452800732473511,4.452800732473511
2006,DJI,0.717948717948718,0.6932838529523435,0.024664864996374436,0.035576863490097616,-3.3360316466053694,3.3360316466053694
2007,DJI,0.6615384615384615,0.6810892534639582,0.01955079192549669,0.028705183389787954,-3.550642730300859,3.550642730300859
2008,DJI,0.6666666666666666,0.6754748128701719,0.00880814620350523,0.013039932852682368,-4.339662187259945,4.339662187259945
2009,DJI,0.676923076923077,0.6785756731099143,0.0016525961868373296,0.00243538967328946,-6.017237977522887,6.017237977522887
2010,DJI,0.6974358974358974,0.691117672729555,0.006318224706342357,0.009142038983591113,-4.6947624560452805,4.6947624560452805
2011,DJI,0.6852791878172588,0.7135622348855699,0.028283047068311085,0.03963641247472504,-3.2279818472632806,3.2279818472632806
2012,DJI,0.6852791878172588,0.7473816986874493,0.062102510870190475,0.08309343268540668,-2.4877775747271578,2.4877775747271578
2013,DJI,0.83248730964467,0.7895231157137539,0.042964193930916106,0.054417905031286025,-2.911043666533503,2.911043666533503
2014,DJI,0.8527918781725887,0.8269971358038134,0.025794742368775325,0.03119084849514467,-3.4675984844839154,3.4675984844839154
2015,DJI,0.8781725888324873,0.8536886798259048,0.024483909006582483,0.028680137836167113,-3.551515590531166,3.551515590531166
2016,DJI,0.883248730964467,0.8676098274273092,0.0156389035371578,0.018025272470150844,-4.015925003564905,4.015925003564905
2017,DJI,0.8578680203045684,0.8706900836963608,0.012822063391792371,0.014726322984360368,-4.2180508040356495,4.2180508040356495
2018,DJI,0.8629441624365481,0.8673611782873394,0.004417015850791239,0.0050924758466973615,-5.279794803930797,5.279794803930797
2019,DJI,0.8730964467005076,0.8600033107118384,0.013093135988669125,0.015224518121717144,-4.184782434982154,4.184782434982154
2020,DJI,0.8477157360406091,0.8502899579453248,0.002574221904715679,0.0030274636089271632,-5.799699847819145,5.799699847819145
2021,DJI,0.8172588832487309,0.8419894987214518,0.02473061547272093,0.02937164360158172,-3.52769152755393,3.52769152755393
2022,DJI,0.8274111675126903,0.8384584362691189,0.011047268756428585,0.0131756903843505,-4.329305890367267,4.329305890367267
2023,DJI,0.8426395939086294,0.8390963753415892,0.003543218567040207,0.004222659841186648,-5.467053265842993,5.467053265842993
2024,DJI,0.8527918781725887,0.8415353576910982,0.011256520481490506,0.01337617056563704,-4.314205714085625,4.314205714085625
2005,DMA,0.7720207253886011,0.7638208391725921,0.008199886216008978,0.010735352841238914,-4.534119834050787,4.534119834050787
2006,DMA,0.7589743589743589,0.7507216488732454,0.008252710101113503,0.010993035985441416,-4.510402336359884,4.510402336359884
2007,DMA,0.7333333333333333,0.7389344403684603,0.005601107035127062,0.007579978316255148,-4.882113022187071,4.882113022187071
2008,DMA,0.6974358974358974,0.7310916290689765,0.03365573163307911,0.046034902185843225,-3.0783337046100283,3.0783337046100283
2009,DMA,0.7282051282051282,0.7289294532599134,0.0007243250547852575,0.000993683341434395,-6.913086121272579,6.913086121272579
2010,DMA,0.7435897435897436,0.7287992341650983,0.014790509424645326,0.02029435368656653,-3.8973633015671236,3.8973633015671236
2011,DMA,0.7715736040609137,0.7269364009995928,0.04463720306132091,0.061404550659371795,-2.790255046296587,2.790255046296587
2012,DMA,0.6903553299492385,0.7219428644864015,0.03158753453716301,0.043753510272083296,-3.129160579558789,3.129160579558789
2013,DMA,0.7106598984771573,0.7195624878383406,0.008902589361183377,0.01237222550042584,-4.392220374714254,4.392220374714254
2014,DMA,0.7106598984771573,0.7204851287422797,0.009825230265122387,0.013636964696653594,-4.294897853488464,4.294897853488464
2015,DMA,0.7208121827411167,0.7239762305872994,0.003164047846182738,0.004370375314139829,-5.4326776021932375,5.4326776021932375
2016,DMA,0.7715736040609137,0.7277291999200614,0.04384440414085233,0.06024824089189838,-2.8092653059953356,2.8092653059953356
2017,DMA,0.700507614213198,0.7289311956318374,0.028423581418639432,0.038993503898542684,-3.2443345684618397,3.2443345684618397
2018,DMA,0.7309644670050761,0.7317844812764364,0.0008200142713602476,0.0011205679982853884,-6.793027574290189,6.793027574290189
2019,DMA,0.7309644670050761,0.735943547380685,0.004979080375608902,0.006765573790720865,-4.995760407205933,4.995760407205933
2020,DMA,0.715736040609137,0.7409316821879924,0.025195641578855454,0.03400535053981226,-3.381207991224583,3.381207991224583
2021,DMA,0.7868020304568527,0.7454755210816703,0.04132650937518245,0.05543644050876212,-2.892500092035582,2.892500092035582
2022,DMA,0.766497461928934,0.7442703967924134,0.02222706513652062,0.029864233795019575,-3.5110602244334124,3.5110602244334124
2023,DMA,0.7055837563451776,0.738623883550945,0.03304012720576743,0.0447320049372443,-3.1070436843338527,3.1070436843338527
2024,DMA,0.7360406091370558,0.7333998860098325,0.002640723127223299,0.0036006593096032952,-5.626360620376511,5.626360620376511
2005,DNK,0.9585492227979276,0.961035015264913,0.002485792466985326,0.002586578457081616,-5.957032799272903,5.957032799272903
2006,DNK,0.964102564102564,0.9630277948678663,0.0010747692346977367,0.001116031375652249,-6.797080670075379,6.797080670075379
2007,DNK,0.964102564102564,0.9646228476761021,0.0005202835735380607,0.0005393647629138054,-7.523266159567112,7.523266159567112
2008,DNK,0.9692307692307692,0.9655944099724545,0.0036363592583147364,0.0037659282414636915,-5.581495399706741,5.581495399706741
2009,DNK,0.9692307692307692,0.9656334726679916,0.00359729656277763,0.003725322976676129,-5.592333328681746,5.592333328681746
2010,DNK,0.964102564102564,0.9650128441551123,0.0009102800525483401,0.0009432828361422568,-6.9650848221367765,6.9650848221367765
2011,DNK,0.9593908629441624,0.9645809002762604,0.0051900373320979964,0.005380613829914677,-5.224766981404337,5.224766981404337
2012,DNK,0.9593908629441624,0.9650403720654712,0.005649509121308793,0.0058541686802358085,-5.140430472742696,5.140430472742696
2013,DNK,0.9695431472081216,0.9662635845836446,0.0032795626244770393,0.0033940662535576946,-5.685432003122808,5.685432003122808
2014,DNK,0.9695431472081216,0.9672189414322712,0.002324205775850463,0.002402977936317859,-6.030630440255678,6.030630440255678
2015,DNK,0.9695431472081216,0.9673995762327581,0.0021435709753635512,0.0022158072300496896,-6.111687302940451,6.111687302940451
2016,DNK,0.964467005076142,0.9666704955306485,0.002203490454506518,0.002279463855258067,-6.083376411419348,6.083376411419348
2017,DNK,0.9695431472081216,0.9652396772275441,0.004303469980577512,0.004458447038706863,-5.412730502989333,5.412730502989333
2018,DNK,0.964467005076142,0.9629625407523256,0.0015044643238164568,0.0015623290212733267,-6.460937743443202,6.460937743443202
2019,DNK,0.9543147208121828,0.960383060730767,0.006068339918584131,0.006318666130956807,-5.064088899599038,5.064088899599038
2020,DNK,0.964467005076142,0.9582859260804525,0.006181078995689537,0.0064501406391004506,-5.043498320537997,5.043498320537997
2021,DNK,0.9543147208121828,0.9564848913319932,0.0021701705198103882,0.0022689020385760887,-6.088018603232317,6.088018603232317
2022,DNK,0.949238578680203,0.9557826836553099,0.006544104975106935,0.0068468545068001855,-4.983819886454818,4.983819886454818
2023,DNK,0.9543147208121828,0.9566348029371539,0.0023200821249710346,0.00242525373094068,-6.021406885742646,6.021406885742646
2024,DNK,0.964467005076142,0.9584496922682593,0.006017312807882758,0.006278172820570513,-5.070517023647069,5.070517023647069
2005,DOM,0.7720207253886011,0.7669910930871007,0.005029632301500442,0.006557615006005381,-5.026975825449936,5.026975825449936
2006,DOM,0.7538461538461538,0.7630775391102091,0.009231385264055314,0.012097571728843733,-4.41466787228512,4.41466787228512
2007,DOM,0.7692307692307693,0.7599687263015577,0.009262042929211622,0.012187400097746152,-4.407270591211214,4.407270591211214
2008,DOM,0.7487179487179487,0.7569923741871374,0.008274425469188662,0.010930658948940913,-4.516092208901969,4.516092208901969
2009,DOM,0.764102564102564,0.7549581291616133,0.00914443494095074,0.012112506095014441,-4.413434242674862,4.413434242674862
2010,DOM,0.7384615384615385,0.7533517295445805,0.014890191083042015,0.019765257713078455,-3.9237789509122685,3.9237789509122685
2011,DOM,0.7614213197969543,0.7531220232461865,0.008299296550767776,0.011019856403873662,-4.507965764676763,4.507965764676763
2012,DOM,0.7715736040609137,0.7528354276032915,0.018738176457622213,0.024890136370543315,-3.693243507937984,3.693243507937984
